"gene_name","uniprot","hgnc_symbol","ensembl"
"LGALS12","Q96DT0","LGALS12","ENSG00000133317"
"CDC16","Q13042","CDC16","ENSG00000130177"
"OR6B1","O95007","OR6B1","ENSG00000221813"
"MYO18A","Q92614","MYO18A","ENSG00000196535"
"CYYR1","Q96J86","CYYR1","ENSG00000166265"
"DEFB104B","Q8WTQ1","DEFB104B","ENSG00000277006"
"OR2A5","Q96R48","OR2A5","ENSG00000221836"
"WFS1","O76024","WFS1","ENSG00000109501"
"DEFB106B","Q8N104","DEFB106B","ENSG00000275794"
"OR2A25","A4D2G3","OR2A25","ENSG00000221933"
"RRAGC","Q9HB90","RRAGC","ENSG00000116954"
"NDUFAF2","Q8N183","NDUFAF2","ENSG00000164182"
"CNDP2","Q96KP4","CNDP2","ENSG00000133313"
"DEFB105B","Q8NG35","DEFB105B","ENSG00000274729"
"TM7SF2","O76062","TM7SF2","ENSG00000149809"
"SLC38A2","Q96QD8","SLC38A2","ENSG00000134294"
"OR2A12","Q8NGT7","OR2A12","ENSG00000221858"
"EXT1","Q16394","EXT1","ENSG00000182197"
"MYO15A","Q9UKN7","MYO15A","ENSG00000091536"
"NSMCE3","Q96MG7","NSMCE3","ENSG00000185115"
"C3orf33","Q6P1S2","C3orf33","ENSG00000174928"
"ADH1C","P00326","ADH1C","ENSG00000248144"
"ATG4A","Q8WYN0","ATG4A","ENSG00000101844"
"RHBDL2","Q9NX52","RHBDL2","ENSG00000158315"
"MTM1","Q13496","MTM1","ENSG00000171100"
"FAM189A1","O60320","FAM189A1","ENSG00000104059"
"POFUT2","Q9Y2G5","POFUT2","ENSG00000186866"
"NPR2","P20594","NPR2","ENSG00000159899"
"SRD5A1","P18405","SRD5A1","ENSG00000145545"
"GJA9","P57773","GJA9","ENSG00000131233"
"NDUFV3","P56181","NDUFV3","ENSG00000160194"
"GPANK1","O95872","GPANK1","ENSG00000223932"
"PLAAT4","Q9UL19","PLAAT4","ENSG00000133321"
"SLC33A1","O00400","SLC33A1","ENSG00000169359"
"H3.Y","P0DPK2","H3.Y","ENSG00000269466"
"NOVA1","P51513","NOVA1","ENSG00000139910"
"MOSPD1","Q9UJG1","MOSPD1","ENSG00000101928"
"KRTAP5-2","Q701N4","KRTAP5-2","ENSG00000281533"
"KRTAP5-1","Q6L8H4","KRTAP5-1","ENSG00000280585"
"PLAAT2","Q9NWW9","PLAAT2","ENSG00000133328"
"FZD1","Q9UP38","FZD1","ENSG00000157240"
"AP2S1","P53680","AP2S1","ENSG00000042753"
"DUSP8","Q13202","DUSP8","ENSG00000278165"
"TMEM40","Q8WWA1","TMEM40","ENSG00000088726"
"NIT2","Q9NQR4","NIT2","ENSG00000114021"
"GOLGA8R","I6L899","GOLGA8R","ENSG00000186399"
"DEFB107B","Q8IZN7","DEFB107B","ENSG00000277530"
"ADH1B","P00325","ADH1B","ENSG00000196616"
"SMIM15","Q7Z3B0","SMIM15","ENSG00000188725"
"C7orf26","Q96N11","C7orf26","ENSG00000146576"
"PRR23D1","E9PI22","PRR23D1","ENSG00000274540"
"E2F4","Q16254","E2F4","ENSG00000205250"
"RSPO2","Q6UXX9","RSPO2","ENSG00000147655"
"OR4A5","Q8NH83","OR4A5","ENSG00000221840"
"SPAG8","Q99932","SPAG8","ENSG00000137098"
"APOL4","Q9BPW4","APOL4","ENSG00000100336"
"CLBA1","Q96F83","CLBA1","ENSG00000140104"
"WDR83OS","Q9Y284","WDR83OS","ENSG00000105583"
"ZNF853","P0CG23","ZNF853","ENSG00000236609"
"ZFPL1","O95159","ZFPL1","ENSG00000162300"
"POLB","P06746","POLB","ENSG00000070501"
"ALKBH5","Q6P6C2","ALKBH5","ENSG00000091542"
"ADCY1","Q08828","ADCY1","ENSG00000164742"
"AKAP7","Q9P0M2","AKAP7","ENSG00000118507"
"L1CAM","P32004","L1CAM","ENSG00000198910"
"FTCDNL1","E5RQL4","FTCDNL1","ENSG00000226124"
"TMEM262","E9PQX1","TMEM262","ENSG00000187066"
"IER3","P46695","IER3","ENSG00000137331"
"AKAP7","O43687","AKAP7","ENSG00000118507"
"UMAD1","C9J7I0","UMAD1","ENSG00000219545"
"XPO1","O14980","XPO1","ENSG00000082898"
"KIF1BP","Q96EK5","KIF1BP","ENSG00000198954"
"PXDNL","A1KZ92","PXDNL","ENSG00000147485"
"CSMD1","Q96PZ7","CSMD1","ENSG00000183117"
"WNT5A","P41221","WNT5A","ENSG00000114251"
"HSF1","Q00613","HSF1","ENSG00000185122"
"CDCA4","Q9BXL8","CDCA4","ENSG00000170779"
"AGER","Q15109","AGER","ENSG00000231268"
"RPA3","P35244","RPA3","ENSG00000106399"
"POMGNT2","Q8NAT1","POMGNT2","ENSG00000144647"
"AVPR2","P30518","AVPR2","ENSG00000126895"
"DDX46","Q7L014","DDX46","ENSG00000145833"
"TRIM48","Q8IWZ4","TRIM48","ENSG00000150244"
"VPS51","Q9UID3","VPS51","ENSG00000149823"
"C5orf24","Q7Z6I8","C5orf24","ENSG00000181904"
"GLCCI1","Q86VQ1","GLCCI1","ENSG00000106415"
"ATAD3B","Q5T9A4","ATAD3B","ENSG00000160072"
"SYNPO2","Q9UMS6","SYNPO2","ENSG00000172403"
"SPATA5","Q8NB90","SPATA5","ENSG00000145375"
"CSNK2B","P67870","CSNK2B","ENSG00000232960"
"SKIV2L","Q15477","SKIV2L","ENSG00000225737"
"NOX4","Q9NPH5","NOX4","ENSG00000086991"
"DHPS","P49366","DHPS","ENSG00000095059"
"AP4M1","O00189","AP4M1","ENSG00000221838"
"POTEM","A6NI47","POTEM","ENSG00000222036"
"CNTNAP3B","Q96NU0","CNTNAP3B","ENSG00000154529"
"CES1","P23141","CES1","ENSG00000262243"
"DGKH","Q86XP1","DGKH","ENSG00000102780"
"KDM5D","Q9BY66","KDM5D","ENSG00000012817"
"LY6G5B","Q8NDX9","LY6G5B","ENSG00000240433"
"CA13","Q8N1Q1","CA13","ENSG00000185015"
"RTN4R","Q9BZR6","RTN4R","ENSG00000040608"
"OPRL1","P41146","OPRL1","ENSG00000125510"
"DGAT1","O75907","DGAT1","ENSG00000185000"
"ZNF316","A6NFI3","ZNF316","ENSG00000205903"
"MZB1","Q8WU39","MZB1","ENSG00000170476"
"EHMT2","Q96KQ7","EHMT2","ENSG00000204371"
"LKAAEAR1","Q8TD35","LKAAEAR1","ENSG00000171695"
"CA2","P00918","CA2","ENSG00000104267"
"CYP2C9","P11712","CYP2C9","ENSG00000138109"
"C10orf142","B7Z368","C10orf142","ENSG00000277288"
"SHPK","Q9UHJ6","SHPK","ENSG00000197417"
"C5orf51","A6NDU8","C5orf51","ENSG00000205765"
"TTYH3","Q9C0H2","TTYH3","ENSG00000136295"
"SMIM10","Q96HG1","SMIM10","ENSG00000184785"
"RFT1","Q96AA3","RFT1","ENSG00000163933"
"RTL8B","Q17RB0","RTL8B","ENSG00000212747"
"PLAAT3","P53816","PLAAT3","ENSG00000176485"
"TRMU","O75648","TRMU","ENSG00000100416"
"DGCR6L","Q9BY27","DGCR6L","ENSG00000128185"
"MYBPC3","Q14896","MYBPC3","ENSG00000134571"
"RTL8C","A6ZKI3","RTL8C","ENSG00000134590"
"KHSRP","Q92945","KHSRP","ENSG00000088247"
"KRTAP5-3","Q6L8H2","KRTAP5-3","ENSG00000281191"
"MAN2B1","O00754","MAN2B1","ENSG00000104774"
"CA3","P07451","CA3","ENSG00000164879"
"ARHGAP35","Q9NRY4","ARHGAP35","ENSG00000160007"
"SPP1","P10451","SPP1","ENSG00000118785"
"DNMT1","P26358","DNMT1","ENSG00000130816"
"KRTAP5-4","Q6L8H1","KRTAP5-4","ENSG00000278620"
"RTL8A","Q9BWD3","RTL8A","ENSG00000203950"
"H6PD","O95479","H6PD","ENSG00000049239"
"MCM7","P33993","MCM7","ENSG00000166508"
"COX18","Q8N8Q8","COX18","ENSG00000163626"
"RWDD2B","P57060","RWDD2B","ENSG00000156253"
"SFMBT1","Q9UHJ3","SFMBT1","ENSG00000163935"
"SMIM10L2B","P0DMW5","SMIM10L2B","ENSG00000196972"
"C20orf194","Q5TEA3","C20orf194","ENSG00000088854"
"ETDB","P0DPP9","ETDB","ENSG00000224107"
"DKK3","Q9UBP4","DKK3","ENSG00000050165"
"PPP1R3G","B7ZBB8","PPP1R3G","ENSG00000219607"
"DET1","Q7L5Y6","DET1","ENSG00000140543"
"NELFE","P18615","NELFE","ENSG00000231044"
"RUBCNL","Q9H714","RUBCNL","ENSG00000102445"
"S1PR2","O95136","S1PR2","ENSG00000267534"
"SLC44A4","Q53GD3","SLC44A4","ENSG00000204385"
"OR2A2","Q6IF42","OR2A2","ENSG00000221989"
"USP41","Q3LFD5","USP41","ENSG00000161133"
"TEX14","Q8IWB6","TEX14","ENSG00000121101"
"MRPL46","Q9H2W6","MRPL46","ENSG00000259494"
"TXNDC15","Q96J42","TXNDC15","ENSG00000113621"
"SPSB1","Q96BD6","SPSB1","ENSG00000171621"
"GPR35","Q9HC97","GPR35","ENSG00000178623"
"ZNF12","P17014","ZNF12","ENSG00000164631"
"LNP1","A1A4G5","LNP1","ENSG00000206535"
"ADGRA3","Q8IWK6","ADGRA3","ENSG00000152990"
"SAPCD1","Q5SSQ6","SAPCD1","ENSG00000227074"
"NKD2","Q969F2","NKD2","ENSG00000276920"
"WDR83","Q9BRX9","WDR83","ENSG00000123154"
"MRPS11","P82912","MRPS11","ENSG00000181991"
"SLC24A4","Q8NFF2","SLC24A4","ENSG00000140090"
"TOMM70","O94826","TOMM70","ENSG00000154174"
"DNAJC5","Q9H3Z4","DNAJC5","ENSG00000101152"
"UACA","Q9BZF9","UACA","ENSG00000137831"
"TAB2","Q9NYJ8","TAB2","ENSG00000055208"
"RGS11","O94810","RGS11","ENSG00000076344"
"GATAD2A","Q86YP4","GATAD2A","ENSG00000167491"
"ZRSR2","Q15696","ZRSR2","ENSG00000169249"
"UPF3A","Q9H1J1","UPF3A","ENSG00000169062"
"SLC25A41","Q8N5S1","SLC25A41","ENSG00000181240"
"LAMP1","P11279","LAMP1","ENSG00000185896"
"PROB1","E7EW31","PROB1","ENSG00000228672"
"SUMO4","Q6EEV6","SUMO4","ENSG00000177688"
"APBA2","Q99767","APBA2","ENSG00000276495"
"BTN3A2","P78410","BTN3A2","ENSG00000186470"
"ARHGAP4","P98171","ARHGAP4","ENSG00000089820"
"PKD2","Q13563","PKD2","ENSG00000118762"
"CBLL1","Q75N03","CBLL1","ENSG00000105879"
"ATL3","Q6DD88","ATL3","ENSG00000184743"
"ITGA8","P53708","ITGA8","ENSG00000077943"
"C20orf27","Q9GZN8","C20orf27","ENSG00000101220"
"RWDD1","Q9H446","RWDD1","ENSG00000111832"
"PTPN2","P17706","PTPN2","ENSG00000175354"
"ARID1A","O14497","ARID1A","ENSG00000117713"
"ADAMTS1","Q9UHI8","ADAMTS1","ENSG00000154734"
"MTERF1","Q99551","MTERF1","ENSG00000127989"
"GZF1","Q9H116","GZF1","ENSG00000125812"
"USP47","Q96K76","USP47","ENSG00000170242"
"TRIM26","Q12899","TRIM26","ENSG00000231641"
"OR4A16","Q8NH70","OR4A16","ENSG00000181961"
"OR4A15","Q8NGL6","OR4A15","ENSG00000181958"
"SERF1A","O75920","SERF1A","ENSG00000172058"
"KRTAP5-6","Q6L8G9","KRTAP5-6","ENSG00000277389"
"FLACC1","Q96Q35","FLACC1","ENSG00000155749"
"SPATA24","Q86W54","SPATA24","ENSG00000170469"
"CAPN10","Q9HC96","CAPN10","ENSG00000142330"
"CA1","P00915","CA1","ENSG00000133742"
"FBXO4","Q9UKT5","FBXO4","ENSG00000151876"
"UBB","P0CG47","UBB","ENSG00000170315"
"GRTP1","Q5TC63","GRTP1","ENSG00000139835"
"ARHGAP27","Q6ZUM4","ARHGAP27","ENSG00000276907"
"ZSWIM6","Q9HCJ5","ZSWIM6","ENSG00000130449"
"TRPV1","Q8NER1","TRPV1","ENSG00000196689"
"GGTLC3","B5MD39","GGTLC3","ENSG00000274252"
"SAMD12","Q8N8I0","SAMD12","ENSG00000177570"
"LY6G5C","Q5SRR4","LY6G5C","ENSG00000237495"
"ADAMTS5","Q9UNA0","ADAMTS5","ENSG00000154736"
"SIRPB1","O00241","SIRPB1","ENSG00000101307"
"DCLRE1C","Q96SD1","DCLRE1C","ENSG00000152457"
"PRR15","Q8IV56","PRR15","ENSG00000176532"
"SPRY1","O43609","SPRY1","ENSG00000164056"
"UBXN8","O00124","UBXN8","ENSG00000104691"
"HUS1","O60921","HUS1","ENSG00000136273"
"SIRPB1","Q5TFQ8","SIRPB1","ENSG00000101307"
"PALLD","Q8WX93","PALLD","ENSG00000129116"
"GNLY","P22749","GNLY","ENSG00000115523"
"SIRPD","Q9H106","SIRPD","ENSG00000125900"
"SEPTIN4","O43236","SEPTIN4","ENSG00000108387"
"NAA10","P41227","NAA10","ENSG00000102030"
"MRPL52","Q86TS9","MRPL52","ENSG00000172590"
"APOL2","Q9BQE5","APOL2","ENSG00000128335"
"NSMCE3","Q96MG7","NSMCE3","ENSG00000282130"
"NPAS1","Q99742","NPAS1","ENSG00000130751"
"PPP2CB","P62714","PPP2CB","ENSG00000104695"
"USP16","Q9Y5T5","USP16","ENSG00000156256"
"PKNOX1","P55347","PKNOX1","ENSG00000160199"
"AIF1","P55008","AIF1","ENSG00000204472"
"ADAM23","O75077","ADAM23","ENSG00000114948"
"ZNF177","Q13360","ZNF177","ENSG00000188629"
"YTHDC1","Q96MU7","YTHDC1","ENSG00000083896"
"MECP2","P51608","MECP2","ENSG00000169057"
"ADPRHL1","Q8NDY3","ADPRHL1","ENSG00000153531"
"ZC3H12D","A2A288","ZC3H12D","ENSG00000178199"
"CBR4","Q8N4T8","CBR4","ENSG00000145439"
"DHRS3","O75911","DHRS3","ENSG00000162496"
"MTMR1","Q13613","MTMR1","ENSG00000063601"
"TMEM18","Q96B42","TMEM18","ENSG00000151353"
"TEX15","Q9BXT5","TEX15","ENSG00000133863"
"UGGT1","Q9NYU2","UGGT1","ENSG00000136731"
"ZNF512B","Q96KM6","ZNF512B","ENSG00000196700"
"KLF14","Q8TD94","KLF14","ENSG00000266265"
"WSB1","Q9Y6I7","WSB1","ENSG00000109046"
"MSH5","O43196","MSH5","ENSG00000230293"
"KIR3DL2","P43630","KIR3DL2","ENSG00000275083"
"SUV39H2","Q9H5I1","SUV39H2","ENSG00000152455"
"MBD2","Q9UBB5","MBD2","ENSG00000134046"
"DLG4","P78352","DLG4","ENSG00000132535"
"PLPPR1","Q8TBJ4","PLPPR1","ENSG00000276539"
"PBX2","P40425","PBX2","ENSG00000225987"
"MED29","Q9NX70","MED29","ENSG00000063322"
"VRK1","Q99986","VRK1","ENSG00000100749"
"ZNF559","Q9BR84","ZNF559","ENSG00000188321"
"SLC4A5","Q9BY07","SLC4A5","ENSG00000188687"
"DDX60L","Q5H9U9","DDX60L","ENSG00000181381"
"SLC25A29","Q8N8R3","SLC25A29","ENSG00000197119"
"REPS2","Q8NFH8","REPS2","ENSG00000169891"
"OSBPL10","Q9BXB5","OSBPL10","ENSG00000144645"
"ATAT1","Q5SQI0","ATAT1","ENSG00000231257"
"DDR1","Q08345","DDR1","ENSG00000234078"
"UBASH3B","Q8TF42","UBASH3B","ENSG00000154127"
"SEPTIN4","Q8NEP4","SEPTIN4","ENSG00000108387"
"ADH7","P40394","ADH7","ENSG00000196344"
"FGFRL1","Q8N441","FGFRL1","ENSG00000127418"
"UCKL1","Q9NWZ5","UCKL1","ENSG00000198276"
"PURG","Q9UJV8","PURG","ENSG00000172733"
"RFPL4A","A6NLU0","RFPL4A","ENSG00000223638"
"C2orf81","A6NN90","C2orf81","ENSG00000284308"
"RFPL4AL1","F8VTS6","RFPL4AL1","ENSG00000229292"
"TAF11","Q15544","TAF11","ENSG00000064995"
"SLC44A4","Q53GD3","SLC44A4","ENSG00000231479"
"CRTAM","O95727","CRTAM","ENSG00000109943"
"TMEM45A","Q9NWC5","TMEM45A","ENSG00000181458"
"LYRM4","Q9HD34","LYRM4","ENSG00000214113"
"SLC25A33","Q9BSK2","SLC25A33","ENSG00000171612"
"ZNF860","A6NHJ4","ZNF860","ENSG00000197385"
"AADACL4","Q5VUY2","AADACL4","ENSG00000204518"
"SPATA31A6","Q5VVP1","SPATA31A6","ENSG00000185775"
"FTSJ1","Q9UET6","FTSJ1","ENSG00000068438"
"NAPB","Q9H115","NAPB","ENSG00000125814"
"YY1","P25490","YY1","ENSG00000100811"
"PRKAA2","P54646","PRKAA2","ENSG00000162409"
"INTS6","Q9UL03","INTS6","ENSG00000102786"
"AADACL3","Q5VUY0","AADACL3","ENSG00000188984"
"KIR2DL1","P43626","KIR2DL1","ENSG00000277833"
"MTHFD2","P13995","MTHFD2","ENSG00000065911"
"ELMO2","Q96JJ3","ELMO2","ENSG00000062598"
"SRGN","P10124","SRGN","ENSG00000122862"
"MEOX1","P50221","MEOX1","ENSG00000005102"
"UHRF1BP1","Q6BDS2","UHRF1BP1","ENSG00000065060"
"KIZ","Q2M2Z5","KIZ","ENSG00000088970"
"SLC25A39","Q9BZJ4","SLC25A39","ENSG00000013306"
"OR4C15","Q8NGM1","OR4C15","ENSG00000181939"
"GOLGA8Q","H3BV12","GOLGA8Q","ENSG00000178115"
"FYB2","Q5VWT5","FYB2","ENSG00000187889"
"HLA-E","P13747","HLA-E","ENSG00000225201"
"TMPRSS11E","Q9UL52","TMPRSS11E","ENSG00000087128"
"ZNF74","Q16587","ZNF74","ENSG00000185252"
"WRN","Q14191","WRN","ENSG00000165392"
"POLK","Q9UBT6","POLK","ENSG00000122008"
"KLHL29","Q96CT2","KLHL29","ENSG00000119771"
"ESPNL","Q6ZVH7","ESPNL","ENSG00000144488"
"BAAT","Q14032","BAAT","ENSG00000276559"
"SPEF1","Q9Y4P9","SPEF1","ENSG00000101222"
"KHDRBS2","Q5VWX1","KHDRBS2","ENSG00000112232"
"CXCL12","P48061","CXCL12","ENSG00000107562"
"PLEKHM1","Q9Y4G2","PLEKHM1","ENSG00000276358"
"CSTL1","Q9H114","CSTL1","ENSG00000125823"
"KIR2DL3","P43628","KIR2DL3","ENSG00000274402"
"POLI","Q9UNA4","POLI","ENSG00000101751"
"AKIRIN1","Q9H9L7","AKIRIN1","ENSG00000174574"
"AHCY","P23526","AHCY","ENSG00000101444"
"IL20RB","Q6UXL0","IL20RB","ENSG00000174564"
"CT55","Q8WUE5","CT55","ENSG00000169551"
"POU5F1","Q01860","POU5F1","ENSG00000237582"
"DCUN1D2","Q6PH85","DCUN1D2","ENSG00000150401"
"SNRNP200","O75643","SNRNP200","ENSG00000144028"
"MID1","O15344","MID1","ENSG00000101871"
"OR2A14","Q96R47","OR2A14","ENSG00000221938"
"KCNV2","Q8TDN2","KCNV2","ENSG00000168263"
"CTAGE4","Q8IX94","CTAGE4","ENSG00000225932"
"SLC35G2","Q8TBE7","SLC35G2","ENSG00000168917"
"ASIP","P42127","ASIP","ENSG00000101440"
"GPSM3","Q9Y4H4","GPSM3","ENSG00000237052"
"UGT2B17","O75795","UGT2B17","ENSG00000197888"
"HS3ST2","Q9Y278","HS3ST2","ENSG00000122254"
"MKLN1","Q9UL63","MKLN1","ENSG00000128585"
"ATOH8","Q96SQ7","ATOH8","ENSG00000168874"
"C1orf158","Q8N1D5","C1orf158","ENSG00000157330"
"NOTCH4","Q99466","NOTCH4","ENSG00000238196"
"FAM237A","A0A1B0GTK4","FAM237A","ENSG00000235118"
"YJEFN3","A6XGL0","YJEFN3","ENSG00000250067"
"PRAMEF12","O95522","PRAMEF12","ENSG00000116726"
"CST11","Q9H112","CST11","ENSG00000125831"
"ZNF346","Q9UL40","ZNF346","ENSG00000113761"
"MAP4K2","Q12851","MAP4K2","ENSG00000168067"
"LAMTOR4","Q0VGL1","LAMTOR4","ENSG00000188186"
"SLC18B1","Q6NT16","SLC18B1","ENSG00000146409"
"TSSK6","Q9BXA6","TSSK6","ENSG00000178093"
"ACADVL","P49748","ACADVL","ENSG00000072778"
"DYTN","A2CJ06","DYTN","ENSG00000232125"
"PUM3","Q15397","PUM3","ENSG00000080608"
"GNA12","Q03113","GNA12","ENSG00000146535"
"NCK1","P16333","NCK1","ENSG00000158092"
"PRAMEF1","O95521","PRAMEF1","ENSG00000116721"
"SCFD1","Q8WVM8","SCFD1","ENSG00000092108"
"MATN3","O15232","MATN3","ENSG00000132031"
"GAL","P22466","GAL","ENSG00000069482"
"CEP57L1","Q8IYX8","CEP57L1","ENSG00000183137"
"CST8","O60676","CST8","ENSG00000125815"
"ADGRL2","O95490","ADGRL2","ENSG00000117114"
"PRAMEF11","O60813","PRAMEF11","ENSG00000239810"
"AMZ1","Q400G9","AMZ1","ENSG00000174945"
"NDUFA13","Q9P0J0","NDUFA13","ENSG00000186010"
"HNRNPCL1","O60812","HNRNPCL1","ENSG00000179172"
"R3HDM4","Q96D70","R3HDM4","ENSG00000198858"
"PRAMEF2","O60811","PRAMEF2","ENSG00000120952"
"WIPF3","A6NGB9","WIPF3","ENSG00000122574"
"CDH18","Q13634","CDH18","ENSG00000145526"
"HPSE","Q9Y251","HPSE","ENSG00000173083"
"HIVEP2","P31629","HIVEP2","ENSG00000010818"
"FAM234A","Q9H0X4","FAM234A","ENSG00000167930"
"JHY","Q6NUN7","JHY","ENSG00000109944"
"CENPB","P07199","CENPB","ENSG00000125817"
"ERC2","O15083","ERC2","ENSG00000187672"
"MAP11","Q8WVR3","MAP11","ENSG00000146826"
"C12orf81","P0DPE3","C12orf81","ENSG00000284730"
"TMEM201","Q5SNT2","TMEM201","ENSG00000188807"
"TRIM38","O00635","TRIM38","ENSG00000112343"
"TMEM266","Q2M3C6","TMEM266","ENSG00000169758"
"UBE2C","O00762","UBE2C","ENSG00000175063"
"NLRP11","P59045","NLRP11","ENSG00000179873"
"RIN3","Q8TB24","RIN3","ENSG00000100599"
"ZFP36","P26651","ZFP36","ENSG00000128016"
"FIGNL2","A6NMB9","FIGNL2","ENSG00000261308"
"ARL5C","A6NH57","ARL5C","ENSG00000141748"
"ARHGEF5","Q12774","ARHGEF5","ENSG00000050327"
"CATSPER3","Q86XQ3","CATSPER3","ENSG00000152705"
"ARHGDIG","Q99819","ARHGDIG","ENSG00000242173"
"TREX1","Q9NSU2","TREX1","ENSG00000213689"
"EFCAB10","A6NFE3","EFCAB10","ENSG00000185055"
"TRIT1","Q9H3H1","TRIT1","ENSG00000043514"
"TENT4A","Q5XG87","TENT4A","ENSG00000112941"
"PCBD2","Q9H0N5","PCBD2","ENSG00000132570"
"NMRK1","Q9NWW6","NMRK1","ENSG00000106733"
"TNFRSF11B","O00300","TNFRSF11B","ENSG00000164761"
"BRSK2","Q8IWQ3","BRSK2","ENSG00000174672"
"NLRP4","Q96MN2","NLRP4","ENSG00000160505"
"OR2A42","Q8NGT9","OR2A42","ENSG00000212807"
"OR2A1","Q8NGT9","OR2A1","ENSG00000221970"
"NHS","Q6T4R5","NHS","ENSG00000188158"
"OR2A7","Q96R45","OR2A7","ENSG00000243896"
"SLC25A23","Q9BV35","SLC25A23","ENSG00000125648"
"RINT1","Q6NUQ1","RINT1","ENSG00000135249"
"GMPS","P49915","GMPS","ENSG00000163655"
"CTAGE8","P0CG41","CTAGE8","ENSG00000244693"
"WIPF2","Q8TF74","WIPF2","ENSG00000171475"
"ZFP64","Q9NTW7","ZFP64","ENSG00000020256"
"TMEM177","Q53S58","TMEM177","ENSG00000144120"
"C8A","P07357","C8A","ENSG00000157131"
"PRAMEF6","Q5VXH4","PRAMEF6","ENSG00000232423"
"TRPV2","Q9Y5S1","TRPV2","ENSG00000187688"
"PRAMEF4","O60810","PRAMEF4","ENSG00000243073"
"PRAMEF7","Q5VXH5","PRAMEF7","ENSG00000204510"
"CRB3","Q9BUF7","CRB3","ENSG00000130545"
"ARHGEF35","A5YM69","ARHGEF35","ENSG00000213214"
"GHR","P10912","GHR","ENSG00000112964"
"PRAMEF10","O60809","PRAMEF10","ENSG00000187545"
"ARHGAP11B","Q3KRB8","ARHGAP11B","ENSG00000284906"
"NKX3-1","Q99801","NKX3-1","ENSG00000167034"
"RTN3","O95197","RTN3","ENSG00000133318"
"BSX","Q3C1V8","BSX","ENSG00000188909"
"AMBP","P02760","AMBP","ENSG00000106927"
"NKX2-6","A6NCS4","NKX2-6","ENSG00000180053"
"GOLGA8H","P0CJ92","GOLGA8H","ENSG00000261794"
"AGAP1","Q9UPQ3","AGAP1","ENSG00000157985"
"SPNS3","Q6ZMD2","SPNS3","ENSG00000182557"
"TMEM160","Q9NX00","TMEM160","ENSG00000130748"
"SYMPK","Q92797","SYMPK","ENSG00000125755"
"SLC38A4","Q969I6","SLC38A4","ENSG00000139209"
"SLC22A2","O15244","SLC22A2","ENSG00000112499"
"MAP2K6","P52564","MAP2K6","ENSG00000108984"
"MYT1","Q01538","MYT1","ENSG00000196132"
"ZNF330","Q9Y3S2","ZNF330","ENSG00000109445"
"C11orf53","Q8IXP5","C11orf53","ENSG00000150750"
"NPBWR2","P48146","NPBWR2","ENSG00000125522"
"SEC23IP","Q9Y6Y8","SEC23IP","ENSG00000107651"
"MMP14","P50281","MMP14","ENSG00000157227"
"LTBP1","Q14766","LTBP1","ENSG00000049323"
"SOST","Q9BQB4","SOST","ENSG00000167941"
"ETDC","A0A1B0GVM5","ETDC","ENSG00000283644"
"ETDA","Q3ZM63","ETDA","ENSG00000238210"
"MDH1B","Q5I0G3","MDH1B","ENSG00000138400"
"MATN1","P21941","MATN1","ENSG00000162510"
"STC1","P52823","STC1","ENSG00000159167"
"COLCA2","A8K830","COLCA2","ENSG00000214290"
"ANKRD33","Q7Z3H0","ANKRD33","ENSG00000167612"
"DENND1C","Q8IV53","DENND1C","ENSG00000205744"
"SULT6B1","Q6IMI4","SULT6B1","ENSG00000138068"
"ZNF75D","P51815","ZNF75D","ENSG00000186376"
"SERPINE3","A8MV23","SERPINE3","ENSG00000253309"
"DEPP1","Q9NTK1","DEPP1","ENSG00000165507"
"TMEM33","P57088","TMEM33","ENSG00000109133"
"ADGRG7","Q96K78","ADGRG7","ENSG00000144820"
"CEBPZOS","A8MTT3","CEBPZOS","ENSG00000218739"
"CLU","P10909","CLU","ENSG00000120885"
"FARS2","O95363","FARS2","ENSG00000145982"
"ETFA","P13804","ETFA","ENSG00000140374"
"DNAJC18","Q9H819","DNAJC18","ENSG00000170464"
"CHAMP1","Q96JM3","CHAMP1","ENSG00000198824"
"AFF3","P51826","AFF3","ENSG00000144218"
"RXFP3","Q9NSD7","RXFP3","ENSG00000277069"
"RHCE","P18577","RHCE","ENSG00000188672"
"NDUFS5","O43920","NDUFS5","ENSG00000168653"
"ATRIP","Q8WXE1","ATRIP","ENSG00000164053"
"FASTKD2","Q9NYY8","FASTKD2","ENSG00000118246"
"ATAD2B","Q9ULI0","ATAD2B","ENSG00000119778"
"AP1S2","P56377","AP1S2","ENSG00000182287"
"CACNB1","Q02641","CACNB1","ENSG00000067191"
"ECSCR","Q19T08","ECSCR","ENSG00000249751"
"CEBPZ","Q03701","CEBPZ","ENSG00000115816"
"UGT2B15","P54855","UGT2B15","ENSG00000196620"
"ARHGAP17","Q68EM7","ARHGAP17","ENSG00000140750"
"KCNJ16","Q9NPI9","KCNJ16","ENSG00000153822"
"USP31","Q70CQ4","USP31","ENSG00000103404"
"SPNS2","Q8IVW8","SPNS2","ENSG00000183018"
"RSPH4A","Q5TD94","RSPH4A","ENSG00000111834"
"MRTFB","Q9ULH7","MRTFB","ENSG00000186260"
"STARD6","P59095","STARD6","ENSG00000174448"
"RASSF4","Q9H2L5","RASSF4","ENSG00000107551"
"DTNA","Q9Y4J8","DTNA","ENSG00000134769"
"SYT8","Q8NBV8","SYT8","ENSG00000149043"
"EIF1AY","O14602","EIF1AY","ENSG00000198692"
